status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,2000,49.666,76.341,28.031,42.758,0,0.534,37.587,279.3,129.9,574.675,236.589,14.727,53.559,26.601,170.995,129.9,282.547,87.142
0,2000,58.464,81.615,26.137,42.031,0,-4.631,37.795,446.3576,139.312,632.718,258.022,15.894,57.697,49.536,193.851,139.312,316.561,97.281
0,2000,69.358,95.859,28.875,89.811,0,38.39,41.7,600.0123,204.042,613.915,247.685,60.936,108.183,34.417,194.717,204.042,293.819,114.231
0,2000,143.112,100.923,28.47,125.494,0,89.729,57.611,842.8473,250.921,750.829,159.49,97.024,149.998,38.164,336.217,250.921,209.401,125.427
0,2000,134.034,120.992,30.623,152.723,0,98.975,90.642,1067.3267,306.026,934.012,159.558,122.1,185.034,50.478,465.154,306.026,257.921,153.303
0,2000,212.898,153.802,45.742,217.694,0,183.784,104.901,598.1758,411.74,1556.967,462.941,171.952,257.938,74.892,503.473,411.74,702.124,194.046
0,2000,185.074,178.996,55.927,166.175,0,50.583,80.789,727.4821,388.871,1565.659,326.361,110.248,209.875,97.033,625.218,388.871,578.191,222.696
0,2000,190.88,192.82,56.959,122.917,0,-34.745,77.04,790.7952,359.766,1464.45,293.095,65.958,166.946,89.379,575.605,359.766,518.493,236.849
0,2000,241.542,198.517,59.586,137.858,0,49.934,91.528,1118.1802,381.87,1499.799,305.83,78.272,183.353,62.641,617.507,381.87,502.939,244.012
0,2000,304.573,231.467,59.722,105.038,0,19.273,94.212,926.9117,389.205,1745.674,500.999,45.316,157.738,79.736,638.937,389.205,717.792,284.167
0,2000,190.065,241.516,63.955,158.561,0,70.606,111.367,1254.4121,454.604,1773.292,500.864,94.606,213.088,73.517,673.186,454.604,709.951,296.043
0,2000,166.741,261.084,75.336,170.357,0,62.375,98.131,613.2839,495.769,1716.355,544.732,95.021,234.685,67.423,628.738,495.769,747.602,325.412
0,2000,86.997,181.024,72.591,49.802,0,-215.235,48.409,120.4486,274.806,1370.27,499.607,-22.789,93.782,47.533,347.947,274.806,671.962,225.004
0,2000,52.889,86.027,58.182,0.629,7.465,-202.979,29.693,47.4635,123.719,1053.903,0,-57.553,37.692,525.247,92.805,123.719,604.282,123.09
0,2000,344.936,534.647,7.083,38.492,176.214,1.58,144.921,112.1752,729.699,459.673,155.3,31.409,195.052,115.225,51.911,729.699,270.525,691.207
0,2000,331.053,483.651,7.1,36.976,167.111,8.812,135.421,68.8293,683.761,438.475,110.47,29.876,200.11,128.892,60.723,683.761,239.362,646.785
0,2000,322.622,429.59,6.84,18.469,149.613,-13.929,143.261,54.3654,604.683,455.357,146.553,11.629,175.093,121.836,46.764,604.683,268.389,586.214
0,2000,266.162,399.531,6.291,23.291,115.175,0.866,126.221,93.3042,573.023,455.283,102.782,17,173.492,104.457,32.456,573.023,276.712,549.732
0,2000,264.522,385.68,6.67,29.279,124.01,8.705,117.778,150.8397,563.747,439.375,88.776,22.609,178.067,80.828,44.075,563.747,246.924,534.468
0,2000,280.154,389.513,6.759,39.138,130.139,15.865,119.033,290.3828,588.858,448.541,76.353,32.379,199.345,98.584,69.618,588.858,226.755,549.72
0,2000,315.353,388.369,7.311,52.853,153.263,23.555,123.058,272.7397,600.285,494.645,94.781,45.542,211.916,98.843,86.967,600.285,248.799,547.432
0,2000,293.13,395.417,9.201,30.122,146.44,7.286,113.688,240.703,600.463,473.084,88.315,20.921,205.046,95.145,86.839,600.463,212.428,570.341
0,2000,269.548,375.469,8.641,12.13,142.399,-4.178,93.465,142.828,564.87,459.852,114.895,3.489,189.401,82.801,57.477,564.87,231.815,552.74
0,2000,5.814,12.606,0.478,-0.262,4.921,-0.846,0.517,4.2063,21.387,9.745,0.021,-0.74,8.781,4.889,-3.312,21.387,5.14,21.649
0,2000,7.122,20.166,0.647,1.333,6.397,0.317,0.481,5.5401,34.355,11.437,0.039,0.686,14.189,6.375,-3.07,34.355,6.59,33.022
0,2000,7.531,21.563,0.989,-0.004,6.71,-1.25,0.579,2.134,36.687,12.727,0.005,-0.993,15.124,8.947,-4.394,36.687,9.107,36.691
0,2000,7.668,24.237,0.917,1.464,6.804,0.18,0.635,3.6575,41.507,12.151,0,0.547,17.27,8.268,-4.286,41.507,8.423,40.043
0,2000,8.362,24.345,0.795,1.598,7.418,0.287,0.751,3.059,42.448,12.325,2.726,0.803,18.103,5.411,-4.069,42.448,8.38,40.85
0,2000,8.692,24.71,0.683,1.441,7.287,1.274,0.898,4.256,43.145,12.799,1.825,0.758,18.435,5.52,-2.866,43.145,7.629,41.704
0,2000,8.618,22.849,0.739,0.141,7.427,-0.83,0.59,3.4739,40.444,13.879,3.558,-0.598,17.595,5.658,-4.46,40.444,9.592,40.303
0,2000,7.158,20.181,0.728,-0.519,6.177,-3.238,0.717,2.038,36.028,11.492,3.361,-1.247,15.847,6.605,-7.742,36.028,10.487,36.547
0,2000,19.52,24.571,1.465,3.081,11.449,0.327,4.867,6.4269,36.596,35.663,3.66,1.616,12.025,8.631,5.367,36.596,28.4,33.515
0,2000,17.524,24.237,1.504,2.01,10.926,-0.459,4.466,3.9477,35.255,33.701,3.06,0.506,11.018,9.426,4.172,35.255,27.741,33.245
0,2000,17.103,23.219,1.427,3.008,9.399,1.048,5.206,3.8811,34.795,32.071,0,1.581,11.576,10.102,3.116,34.795,27.214,31.787
0,2000,18.404,23.666,1.337,2.666,10.232,0.505,5.233,7.8943,35.827,31.124,1.135,1.329,12.161,9.605,1.227,35.827,28.17,33.161
0,2000,83.433,158.641,5.317,41.853,0,20.793,36.836,749.0933,237.068,184.471,65.306,36.536,78.427,27.358,51.972,237.068,94.575,195.215
0,2000,108.279,188.344,9.003,41.636,0,20.964,28.871,723.9987,274.974,211.036,3.195,32.633,86.63,14.974,71.01,274.974,19.878,233.338
0,2000,114.413,165.994,9.288,33.399,0,15.247,24.939,577.7225,245.185,221.971,3.28,24.111,79.191,20.354,84.511,245.185,25.376,211.786
0,2000,80.693,180.546,5.214,33.836,0,14.293,27.81,397.5343,260.317,236.23,3.314,28.622,79.771,21.917,96.171,260.317,29.52,226.481
0,2000,80.127,206.747,6.962,33.756,0,15.847,34.663,400.6927,300.182,255.296,2,26.794,93.435,27.146,109.47,300.182,35.459,266.426
0,2000,73.102,227.12,8.781,30.556,0,10.71,42.001,385.9899,327.748,275.705,1,21.775,100.628,34.838,116.89,327.748,47.194,297.192
0,2000,68.382,229.711,8.663,14.528,0,-96.623,50.115,168.7335,320.346,164.712,0,5.865,90.635,34.636,14.928,320.346,35.81,305.818
0,2000,53.755,218.506,6.537,-0.609,2.6,-85.181,40.675,224.8284,293.862,84.897,0,-7.146,75.356,33.757,-69.057,293.862,36.089,294.471
0,2000,45.726,174.653,4.848,-0.674,2.548,-7.307,30.252,118.0522,237.677,65.938,0,-5.522,63.024,23.591,-106.869,237.677,24.029,238.351
0,2000,42.134,143.678,4.607,4.781,2.865,-1.885,25.397,17.1688,198.233,59.269,0,0.174,54.555,18.153,-108.754,198.233,18.501,193.452
0,2000,43.905,126.173,7.157,7.528,2.75,-0.004,21.844,71.4532,182.401,56.702,0.16,0.371,56.228,13.803,-108.758,182.401,15.276,174.873
0,2000,44.927,118.018,4.871,6.131,2.153,1.476,19.484,48.713,166.37,57.479,0.106,1.26,48.352,12.606,-107.282,166.37,13.853,160.239
0,2000,39.67,115.22,3.674,0.009,2.226,-3.524,18.387,41.802,157.489,53.281,0.085,-3.665,42.269,11.347,-110.806,157.489,12.532,157.48
0,2000,28.342,110.741,4.191,-5.405,2.231,-17.598,17.018,27.7245,146.255,36.418,0.043,-9.596,35.514,11.372,-128.404,146.255,12.557,151.66
0,2000,16.055,35.418,2.2,-6.531,1.376,-11.275,8.398,37.2977,49.16,21.646,0,-8.731,13.742,7.476,-139.679,49.16,8.346,55.691
0,2000,9.478,20.517,1.22,-4.231,0.897,-8.475,3.178,36.4965,28.524,13.139,0,-5.451,8.007,6.591,-148.154,28.524,7.782,32.755
0,2000,8.498,23.379,2.211,-4.601,0.567,-10.874,5.565,4.7278,32.115,17.846,0,-6.812,8.736,16.018,-159.028,32.115,17.629,36.716
0,2000,7.478,23.783,2.633,-3.988,1.112,-10.324,4.155,8.3469,34.271,14.254,0,-6.621,10.488,16.801,-169.352,34.271,17.118,38.259
0,2000,19.648,40.858,3.61,-6.216,1.004,-15.972,16.762,11.2479,56.158,40.2,0,-9.826,15.3,46.788,-185.324,56.158,47.056,62.374
0,2000,0.142,2.182,0.026,0.072,0,0.103,0.021,175.397,2.254,0.259,0,0.046,0.072,0.257,-4.804,2.254,0.257,2.182
0,2000,0.393,2.459,0.044,-0.652,0,-0.842,0.024,77.8512,1.807,1.355,0.605,-0.696,-0.652,0.545,-5.645,1.807,1.15,2.459
0,2000,4.685,2.461,0.052,-0.22,0,-0.989,0.029,55.3725,2.241,5.537,0.583,-0.272,-0.22,1.294,-6.878,2.241,1.877,2.461
0,2000,5.677,3.61,0.063,2.456,0,1.879,0.432,27.9808,6.066,6.759,0.555,2.393,2.456,2.401,-6.102,6.066,2.956,3.61
0,2000,7.189,4.521,0.085,3.697,0,2.478,2.108,56.471,8.218,9.018,0.502,3.612,3.697,3.542,-4.972,8.218,4.044,4.521
0,2000,7.229,5.261,0.162,3.905,0,2.683,2.578,55.3249,9.166,10.275,0.554,3.743,3.905,3.457,-4.117,9.166,4.011,5.261
0,2000,8.002,4.427,0.213,4.058,0,1.144,2.242,54.2053,8.485,11.997,0.803,3.845,4.058,5.959,-5.097,8.485,6.762,4.427
0,2000,12.702,6.823,0.234,5.408,0,3.641,5.092,96.0422,12.231,16.599,0.349,5.174,5.408,8.544,-3.233,12.231,8.893,6.823
0,2000,25.483,8.186,0.325,28.637,0,18.756,12.221,179.5164,36.823,31.862,1.068,28.312,28.637,8.017,12.103,36.823,9.085,8.186
0,2000,29.206,11.016,0.339,43.404,0,27.159,10.77,254.2375,54.42,52.378,0.737,43.065,43.404,7.616,34.05,54.42,8.353,11.016
0,2000,37.853,12.368,0.313,49.651,0,29.426,13.822,305.7982,62.019,72.727,0,49.338,49.651,12.324,49.874,62.019,12.877,12.368
0,2000,35.379,11.814,0.283,44.066,0,23.426,1.148,154.0242,55.88,65.795,0,43.783,44.066,7.417,44.024,55.88,10.545,11.814
0,2000,18.506,14.301,0.266,-2.587,0,-3.123,2.521,79.2498,11.714,45.767,0,-2.853,-2.587,4.006,27.934,11.714,6.607,14.301
0,2000,15.739,11.528,0.253,-5.798,0,-2.877,3.56,74.2151,5.73,36.082,0,-6.051,-5.798,4.358,17.596,5.73,7.26,11.528
0,2000,9.781,11.689,0.212,-7.691,0,-2.454,0.047,44.9393,3.998,29.471,0,-7.903,-7.691,2.883,11.413,3.998,6.832,11.689
0,2000,671.9,1498.622,56.528,268.285,285.395,111.91,345.385,1086.14,2088.112,1288.834,535.1,211.757,589.49,153.864,356.572,2088.112,814.637,1819.827
0,2000,691.581,1541.934,46.095,238.709,294.454,105.901,351.804,1046.2797,2116.239,1304.838,462,192.614,574.305,143.118,462.473,2116.239,720.933,1877.53
0,2000,778.715,1393.792,43.707,169.186,369.773,58.03,359.493,1748.6762,1891.313,1503.489,454.4,125.479,497.521,175.295,515.395,1891.313,743.83,1722.127
0,2000,849.459,1721.714,49.266,251.666,432.104,118.831,375.05,1327.2287,2397.709,1567.402,374.8,202.4,675.995,197.364,603.417,2397.709,697.887,2146.043
0,2000,886.052,1704.271,50.923,233.902,414.684,94.573,366.448,1640.9255,2367.738,1578.259,303.2,182.979,663.467,182.819,695.486,2367.738,611.357,2133.836
0,2000,908.125,1775.084,49.05,213.955,444.828,91.567,374.733,1333.0608,2447.43,1587.759,302.4,164.905,672.346,197.01,758.78,2447.43,630.276,2233.475
0,2000,931.668,1794.156,45.24,165.997,432.814,61.436,349.202,1109.0864,2386.774,1582.224,301.6,120.757,592.618,213.485,778.643,2386.774,678.272,2220.777
0,2000,941.174,1846.19,36.67,129.095,502.07,55.055,362.557,784.5095,2418.175,1558.203,300.8,92.425,571.985,188.556,810.623,2418.175,647.488,2289.08
0,2000,899.854,1630.195,29.982,8.679,401.302,-45.649,299.743,487.8999,2082.056,1463.078,280,-21.303,451.861,187.399,741.766,2082.056,618.312,2073.377
0,2000,685.878,1396.327,25.307,-116.251,350.026,-385.881,216.68,107.7994,1743.176,999.518,160,-141.558,346.849,227.502,259.527,1743.176,633.024,1859.427
0,2000,503.713,965.417,20.738,-75.442,226.078,-108.686,184.489,265.8201,1224.37,758.105,78,-96.18,258.953,176.761,156.358,1224.37,495.314,1299.812
0,2000,427.432,859.953,19.195,-9.081,249.691,-39.026,114.535,282.8439,1159.934,676.413,77,-28.276,299.981,141.069,113.128,1159.934,416.846,1169.015
0,2000,371.006,819.911,17.181,-4.994,228.155,-43.75,107.974,68.3191,1107.664,614.496,77,-22.175,287.753,139.154,-16.8,1107.664,482.215,1112.658
0,2000,393.228,812.033,15.299,-11.42,244.333,-47.269,125.739,59.6875,1072.324,618.441,105,-26.719,260.291,172.331,-96.613,1072.324,563.643,1083.744
0,2000,89.617,164.706,6.503,22.799,41.576,10.339,39.371,118.03,244.606,153.693,0,16.296,79.9,20.587,119.813,244.606,24.992,221.807
0,2000,89.26,152.367,7.156,9.505,43.384,1.579,39.971,73.2263,215.547,154.585,0,2.349,63.18,25.674,115.438,215.547,30.259,206.042
0,2000,85.36,165.101,7.507,14.705,37.731,4.634,37.711,89.7818,212.895,148.07,0,7.198,47.794,19.263,114.867,212.895,24.315,198.19
0,2000,74.047,152.93,6.987,8.334,33.401,-7.983,31.811,87.0225,193.728,132.724,0,1.347,40.798,15.99,101.917,193.728,21.919,185.394
0,2000,80.279,150.214,6.985,13.887,28.551,2.729,34.336,92.7533,192.549,133.243,0,6.902,42.335,17.35,100.648,192.549,23.707,178.662
0,2000,91.911,162.51,6.526,16.969,32.286,6.658,39.03,123.5295,213.034,141.882,0,10.443,50.524,24.051,102.318,213.034,30.676,196.065
0,2000,102.615,187.208,6.269,27.062,41.27,12.942,43.543,136.4585,251.588,151.631,0,20.793,64.38,25.061,111.023,251.588,31.128,224.526
0,2000,122.148,209.654,5.873,31.078,46.917,16.244,49.825,163.59,280.826,172.948,0,25.205,71.172,33.764,123.192,280.826,39.291,249.748
0,2000,66.764,171.167,12.658,16.905,24.752,-46.582,26.922,4.8261,222.625,201.567,100.667,4.247,51.458,108.524,-68.385,222.625,224.827,205.72
0,2000,66.798,114.821,11.711,22.575,21.229,46.207,22.981,1.5302,162.259,184.281,0.933,10.864,47.438,138.719,-14.654,162.259,151.24,139.684
0,2000,112.327,246.663,39.265,102.264,12.726,14.623,65.409,70.7614,373.209,735.003,400.442,62.999,126.546,76.756,129.932,373.209,552.519,270.945
0,2000,110.464,268.857,38.773,65.377,11.016,0.836,68.45,38.0188,357.105,695.176,359.864,26.604,88.248,82.281,129.03,357.105,513.644,291.728
0,2000,87.058,246.18,30.96,34.612,2.932,-64.419,45.015,38.8704,304.37,460.403,240.276,3.652,58.19,61.557,62.403,304.37,345.498,269.758
0,2000,64.669,177.836,19.14,33.842,3.492,-0.136,39.142,37.1063,227.412,406.752,192.297,14.702,49.576,55.614,62.725,227.412,291.525,193.57
0,2000,67.397,203.839,20.134,38.328,3.177,5.491,38.755,89.7243,257.813,382.451,164.144,18.194,53.974,50.559,68.865,257.813,261.084,219.485
0,2000,57.315,216.438,18.935,30.816,3.239,12.785,32.393,90.6367,263.49,385.048,168.622,11.881,47.052,39.665,82.952,263.49,249.594,232.674
0,2000,73.818,211.965,22.379,34.139,3.575,6.996,42.815,94.6373,262.156,449.507,161.72,11.76,50.191,57.698,88.163,262.156,271.239,228.017
0,2000,88.779,230.51,23.735,25.606,3.508,17.048,30.907,82.5453,274.881,428.042,98.984,1.871,44.371,84.668,100.72,274.881,236.752,249.275
0,2000,61.843,145.557,22.777,38.388,2.665,17.416,28.065,141.9404,197.11,440.655,130.523,15.611,51.553,38.654,115.036,197.11,229.399,158.722
0,2000,90.305,175.364,21.423,43.572,2.842,39.05,30.734,181.9707,238.48,434.111,126.841,22.149,63.116,39.799,135.531,238.48,228.919,194.908
0,2000,141.749,294.223,21.709,63.087,3.1,42.221,79.208,224.605,379.951,496.65,97.635,41.378,85.728,99.828,167.43,379.951,257.719,316.864
0,2000,68.532,208.983,18.293,59.864,3.774,15.302,26.56,179.7304,290.049,544.123,200.241,41.571,81.066,53.438,165.743,290.049,310.373,230.185
0,2000,83.765,192.082,28.153,52.918,5.034,31.549,31.523,133.4653,263.196,665.579,286.014,24.765,71.114,64.422,180.322,263.196,416.224,210.278
0,2000,88.921,188.508,24.975,34.161,11.847,21.962,40.814,118.7219,243.496,637.693,211.59,9.186,54.988,76.936,192.708,243.496,375.394,209.335
0,2000,87.104,247.622,30.761,40.424,11.286,18.157,34.428,213.816,310.152,656.375,179.016,9.663,62.53,70.491,212.195,310.152,320.21,269.728
0,2000,85.494,241.433,30.698,32.416,9.76,-54.699,34.526,108.7998,294.834,618.157,219.521,1.718,53.401,76.098,142.744,294.834,350.547,262.418
0,2000,106.778,222.677,25.504,13.965,7.035,-179.693,27.415,10.6329,259.474,346.302,0,-11.539,36.797,217.303,-39.111,259.474,259.97,245.509
0,2000,3.235,3.593,0.063,-3.256,0,-6.981,0.428,4.3104,0.337,58.167,0.482,-3.319,-3.256,21.027,-45.004,0.337,24.296,3.593
0,2000,5.356,3.273,0.042,-2.195,0,-2.402,0.843,3.444,4.589,41.391,0.482,-2.237,1.316,4.797,-47.407,4.589,9.417,6.784
0,2000,1.54,17.735,0.139,2.014,0,1.983,0.038,2.9848,25.502,45.928,0,1.875,7.767,3.74,-45.423,25.502,11.967,23.488
0,2000,8.374,23.751,0.254,7.33,1.079,5.234,0.194,2.063,31.081,54.521,0.985,7.076,7.33,7.723,-40.19,31.081,16.935,23.751
0,2000,9.025,13.6,0.74,6.487,0,-6.8,0.223,12.2491,32.962,50.814,4.382,5.747,19.362,8.468,-46.99,32.962,20.248,26.475
0,2000,5.321,14.435,1.995,0.218,0,-1.9,1.879,15.852,32.773,83.364,32.313,-1.777,18.338,18.405,-49.352,32.773,53.814,32.555
0,2000,44.116,36.465,2.335,10.045,11.678,3.424,14.005,113.8849,73.502,54.671,5.164,7.71,37.037,8.802,0.802,73.502,14.536,63.457
0,2000,46.536,24.639,2.27,5.144,13.193,2.971,14.085,48.3013,55.697,54.473,3.5,2.874,31.058,9.034,2.806,55.697,12.534,50.553
0,2000,35.424,14.295,1.609,-3.891,6.655,-9.572,7.522,30.0179,28.732,39.243,3.5,-5.5,14.437,3.823,-6.718,28.732,7.323,32.623
0,2000,28.6,14.66,0.671,-5.818,3.121,-8.401,5.93,19.5196,25.123,30.749,3.5,-6.489,10.463,4.346,-15.037,25.123,7.931,30.941
0,2000,28.597,14.86,0.721,-0.456,2.961,-0.769,5.634,73.556,32.49,30.743,3.5,-1.177,17.63,4.342,-15.973,32.49,7.93,32.946
0,2000,30.2,15.188,0.656,2.054,3.509,1.718,5.222,48.2509,35.015,32.098,3.5,1.398,19.827,3.75,-14.42,35.015,7.31,32.961
0,2000,27.626,13.954,0.801,-0.917,3.109,-2.299,5.195,25.9688,30.852,29.194,3.5,-1.718,16.898,3.072,-16.909,30.852,6.696,31.769
0,2000,31.573,14.582,0.695,1.264,1.921,2.086,5.824,51.0001,33.403,34.062,3.5,0.569,18.821,4.677,-14.699,33.403,8.262,32.139
0,2000,32.396,12.273,0.916,-1.795,2.886,-1.194,7.55,67.08,30.78,36.18,3.5,-2.711,18.507,5.366,-15.655,30.78,8.918,32.575
0,2000,28.762,11.332,0.868,-4.424,2.329,-3.026,4.758,10.8455,25.258,31.248,3.5,-5.292,13.926,3.461,-19.023,25.258,6.962,29.682
0,2000,26.846,12.461,0.835,-4.874,1.699,-5.554,5.106,17.6922,25.585,28.647,3.5,-5.709,13.124,5.589,-24.451,25.585,9.385,30.459
0,2000,17.678,8.295,0.725,-5.015,1.645,-8.419,4.633,12.2688,18.207,19.314,3.5,-5.74,9.912,4.561,-33.027,18.207,8.304,23.222
0,2000,16.793,10.897,0.565,0.255,1.556,-0.505,2.998,31.1654,21.993,17.818,3.5,-0.31,11.096,2.796,-33.58,21.993,6.476,21.738
0,2000,14.153,7.329,0.377,-3.156,2.219,-3.785,2.781,18.1455,13.855,15.178,3.5,-3.533,6.526,2.522,-37.378,13.855,6.125,17.011
0,2000,13.651,9.058,0.221,-2.033,3.332,-2.703,2.679,27.1326,15.588,14.409,3.5,-2.254,6.53,3.871,-40.121,15.588,7.387,17.621
0,2000,11.685,10.118,0.349,-4.559,2.136,-5.159,1.925,19.0544,13.777,13.684,0,-4.908,3.659,6.46,-44.987,13.777,7.675,18.336
0,2000,341.147,1686.225,97.547,267.945,78.84,89.388,204.66,955.3905,3522.929,1651.925,385,170.398,1836.704,330.457,327.151,3522.929,1060.248,3254.984
0,2000,336.925,1666.901,96.516,243.619,76.208,61.125,197.832,752.8222,3496.482,1623.496,555.937,147.103,1829.581,347.408,373.087,3496.482,1230.691,3252.863
0,2000,344.832,1677.06,94.587,267.644,80.139,69.789,197.083,1187.2463,3532.423,1602.942,581.438,173.057,1855.363,386.389,423.477,3532.423,1301.712,3264.779
0,2000,349.895,1734.494,95.177,191.946,79.728,27.45,182.738,581.5559,3525.78,1645.691,528.771,96.769,1791.286,425.581,425.85,3525.78,1319.934,3333.834
0,2000,402.718,1733.303,91.024,93.502,71.901,-33.37,182.06,476.5005,3467.562,1673.797,10.362,2.478,1734.259,976.809,360.274,3467.562,1412.089,3374.06
0,2000,6.641,7.45,0.911,-8.875,2.22,-9.116,3.002,52.5525,11.1,10.51,0.433,-9.786,3.65,5.375,-62.939,11.1,5.808,19.975
0,2000,14.13,7.716,1.079,-14.94,1.578,-15.038,2.323,139.914,10.77,20.307,0.225,-16.019,3.054,4.683,-77.977,10.77,4.908,25.71
0,2000,5.024,8.49,1.571,-14.554,1.114,-14.588,2.903,4.0321,10.657,11.142,0.18,-16.125,2.167,5.693,-92.564,10.657,5.873,25.211
0,2000,4.757,10.419,1.382,-4.545,0.938,-6.038,2.587,8.785,15.342,10.395,0.061,-5.927,4.923,6.24,-98.602,15.342,6.301,19.887
0,2000,3.243,8.679,1.487,-4.304,0.932,-6.345,1.042,17.2208,12.642,8.456,0.035,-5.791,3.963,3.505,-105.96,12.642,3.54,16.946
0,2000,5.479,8.21,1.591,-2.438,0.98,-4.167,2.257,37.3926,13.92,11.243,0.157,-4.029,5.71,2.331,-110.127,13.92,2.488,16.358
0,2000,5.756,15.518,1.735,0.498,1.164,-1.797,3.159,48.7287,23.049,11.653,0.081,-1.237,7.531,3.068,-111.924,23.049,3.149,22.551
0,2000,13.492,23.556,2.864,-2.821,6.734,-8.482,6.011,26.3551,30.826,31.496,15.079,-5.685,7.27,9.981,-120.406,30.826,25.06,33.647
0,2000,13.471,30.318,3.084,-7.734,7.011,-22.131,4.904,29.5273,35.785,34.43,12.914,-10.818,5.467,11.672,-146.655,35.785,29.628,43.519
0,2000,11.309,11.112,2.113,-4.88,1.127,-21.559,1.942,3.5641,16.677,22.884,0.011,-6.993,5.565,27.436,-168.214,16.677,30.931,21.557
0,2000,2.902,8.2,1.763,-8.491,0.441,0.914,2.282,5.3303,11.537,5.852,0,-10.254,3.337,9.173,-167.299,11.537,10.231,20.028
0,2000,3.192,8.531,1.28,-6.043,1.716,-11.156,1.012,3.6889,11.717,6.325,2.098,-7.323,3.186,13.293,-175.795,11.717,16.421,17.76
0,2000,6.775,10.766,1.113,-8.452,1.437,-15.763,2.486,10.8011,14.095,10.585,4.024,-9.565,3.329,10.895,-191.558,14.095,29.296,22.547
0,2000,4.045,2.425,0.724,-14.813,0,-19.668,2.195,14.4715,4.196,6.141,6.53,-15.537,1.771,14.136,-211.227,4.196,41.571,19.009
0,2000,1.816,15.138,0.402,-14.637,0.149,-28.025,0.296,10.2791,0.501,4.965,8.647,-15.039,-14.637,31.529,-239.375,0.501,60.517,15.138
0,2000,1611,5592,430,889,734,157,654,5336.6145,7151,9859,4619,459,1559,1569,-1591,7151,7921,6262
0,2000,1720,6638,432,1418,756,225,695,3638.2821,8796,11280,5298,986,2158,1250,-1375,8796,8746,7378
0,2000,1482,6477,478,1101,696,77,568,3895.1149,8377,10652,4754,623,1900,1240,-1426,8377,8167,7276
0,2000,1965,5846,401,897,677,65,540,3764.3,7483,10805,4918,496,1637,1375,-1605,7483,8485,6586
0,2000,1453,6258,415,703,711,-197,528,4652.6764,7722,10102,4610,288,1464,1171,-1739,7722,7832,7019
0,2000,1406,6760,416,764,786,-46,412,4749.1845,8291,9725,4479,348,1531,1116,-1821,8291,7466,7527
0,2000,1184,7026,408,599,734,-327,363,3608.4188,8396,9114,4536,191,1370,1188,-2219,8396,7232,7797
0,2000,926,5808,377,672,538,-59,345,2695.9786,7157,7777,3550,295,1349,1067,-2329,7157,5970,6485
0,2000,1002,6044,360,743,540,-103,419,2705.4931,7420,7387,3348,383,1376,989,-2311,7420,5532,6677
0,2000,881,5981,357,424,512,-2818,216,65.5572,7042,4594,0,67,1061,4679,-5582,7042,5999,6618
0,2000,8160,27332,770,2070,7101,403,0,4001.5045,35925,15104,3759,1300,8593,4076,4268,35925,8800,33855
0,2000,7624,28516,777,1460,6412,-244,0,4256.9625,37028,14630,3914,683,8512,3799,4018,37028,8547,35568
0,2000,7884,29037,824,-386,5822,-2418,0,749.9096,36151,14298,2076,-1210,7114,624,1261,36151,10839,36537
0,2000,6102,24228,737,-12,4825,-3219,473,70.0817,30762,11238,1269,-749,6534,2120,-2742,30762,11539,30774
0,2000,5811,17616,230,639,3238,-628,301,2477.9211,23253,6074,450,409,5637,1776,235,23253,3865,22614
0,2000,7541,14601,69,949,3281,1106,646,8260.3394,19701,8651,367,880,5100,2086,1263,19701,4182,18752
0,2000,15207,35505,932,2811,9068,858,811,19320,49124,30573,3268,1879,13619,10350,1993,49124,18644,46313
0,2000,15406,37820,1142,3649,9907,1490,847,27204.1,53012,30066,2849,2507,15192,10052,3756,53012,17183,49363
0,2000,12802,36638,1049,2542,9963,826,744,14584.68,50703,27397,2606,1493,14065,9562,4578,50703,16417,48161
0,2000,11416,34118,981,1530,8795,53,839,4992.24,46770,25342,2132,549,12652,8512,3950,46770,15643,45240
0,2000,11438,31824,926,1533,8705,235,652,10727.2,44043,24808,1698,607,12219,8786,4076,44043,15373,42510
0,2000,11535,31448,900,1307,9123,133,683,8215.33,43326,24268,2663,407,11878,8618,4151,43326,15654,42019
0,2000,10244,30966,853,-149,8407,-3140,695,4466.84,41567,21381,2088,-1002,10601,9212,256,41567,17040,41716
0,2000,9265,29340,830,286,7558,-930,635,4976.7,39854,19340,1943,-544,10514,8414,-574,39854,16168,39568
0,2000,8959,27433,732,-862,7034,-1365,553,3855.22,36188,18261,2834,-1594,8755,8185,-1597,36188,16078,37050
0,2000,5863,24049,581,-1134,4943,-1682,429,3406.88,31198,13209,3110,-1715,7149,6076,-4192,31198,14154,32332
0,2000,6045,19190,422,-995,5172,-1129,419,1808.565,25146,11337,2272,-1417,5956,5438,-5209,25146,13293,26141
0,2000,4996,17485,375,-1502,3959,-2221,466,746.86,22138,9362,3808,-1877,4653,4681,-7064,22138,13186,23640
0,2000,3812,13175,332,-1674,2798,-383,343,277.046,16702,7262,2496,-2006,3527,4915,-6967,16702,10985,18376
0,2000,61.013,63.58,2.173,36.365,30.114,24.308,23.681,521.6263,145.97,140.385,16.779,34.192,82.39,23.447,56.799,145.97,42.586,109.605
0,2000,68.046,69.65,3.383,41.355,32.211,23.625,26.259,581.4347,182.909,151.417,5.08,37.972,113.259,17.128,79.907,182.909,25.475,141.554
