status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
1,2000,744.766,849.103,69.184,220.687,183.26,119.583,268.459,2739.9587,1546.358,2510.322,151.781,151.503,697.255,476.533,1047.13,1546.358,932.592,1325.671
1,2000,842.948,982.102,77.997,249.198,202.394,131.686,337.659,3059.5617,1787.331,2949.337,516.078,171.201,805.229,547.598,1199.842,1787.331,1374.06,1538.133
1,2000,830.747,1019.053,88.307,287.467,197.967,126.409,327.636,1629.0279,1937.465,2931.767,509.04,199.16,918.412,516.242,1204.282,1937.465,1363.824,1649.998
1,2000,883.79,940.565,91.843,259.687,215.074,85.599,365.629,2409.5036,1812.202,3064.242,558.197,167.844,871.637,496.07,1261.335,1812.202,1435.285,1552.515
1,2000,1085.039,856.552,89.163,261.127,207.278,383.919,356.763,2987.7613,1704.346,3209.373,424,171.964,847.794,515.202,1586.09,1704.346,1283.555,1443.219
1,2000,862.218,924.887,110.921,261.593,240.763,7.655,409.888,2263.14,1921.287,3834.198,944.908,150.672,996.4,600.066,1564.769,1921.287,1991.982,1659.694
1,2000,971.754,1019.834,126.865,256.035,247.688,69.94,457.011,3651.2426,2115.205,3901.762,938.824,129.17,1095.371,581.1,1615.166,2115.205,1961.95,1859.17
1,2000,1044.838,1060.301,128.471,381.627,261.036,167.212,470.028,4643.57,2166.232,3946.712,932.104,253.156,1105.931,602.796,1761.955,2166.232,1952.225,1784.605
1,2000,1068.551,1113.375,116.736,350.359,285.457,157.778,470.563,4918.7941,2237.219,4134.075,1051.892,233.623,1123.844,597.31,1835.345,2237.219,2091.973,1886.86
1,2000,1033.161,1118.485,112.007,419.838,288.028,212.425,439.015,6001.6614,2262.359,4166.295,1011.762,307.831,1143.874,561.485,1945.475,2262.359,2055.854,1842.521
1,2000,1189.931,1042.892,99.972,406.101,246.847,234.299,425.588,5716.5266,2115.517,4276.683,1045.254,306.129,1072.625,603.355,2017.823,2115.517,2123.113,1709.416
1,2000,1199.955,1117.079,105,457.728,351.675,292.633,552.304,8069.5963,2256.982,6091.463,1788.803,352.728,1139.903,950.902,2333.999,2256.982,3588.275,1799.254
1,2000,1234.634,1326.835,180.588,565.461,338.347,237.927,632.669,8687.3944,2777.996,5975.522,1876.624,384.873,1451.161,771.631,2425.586,2777.996,3390.567,2212.535
1,2000,70.939,204.824,3.188,18.09,38.552,8.268,30.411,67.0725,244.953,110.582,35.319,14.902,40.129,28.286,8.329,244.953,65.733,226.863
1,2000,59.551,200.262,4.326,19.234,31.815,7.985,25.566,30.7434,244.974,102.974,25.86,14.908,44.712,24.316,13.62,244.974,52.161,225.74
1,2000,50.761,190.494,4.486,14.318,26.742,4.912,20.526,45.3516,226.264,91.609,13.075,9.832,35.77,21.35,18.29,226.264,36.533,211.946
1,2000,47.815,177.321,4.029,10.282,23.799,3.58,19.305,46.7023,209.567,87.348,7.367,6.253,32.246,18.915,21.983,209.567,28.336,199.285
1,2000,65.93,192.374,3.419,10.232,36.196,4.642,24.145,73.0353,224.853,106.651,17.367,6.813,32.479,22.432,21.021,224.853,43.008,214.621
1,2000,80.68,272.967,3.589,10.072,45.441,4.748,29.68,77.702,307.326,129.197,28.767,6.483,34.359,29.782,24.156,307.326,61.634,297.254
1,2000,88.61,295.956,4.159,18.159,50.73,8.341,30.499,98.2129,341.253,137.352,31.378,14,45.297,27.82,29.248,341.253,62.186,323.094
1,2000,91.695,298.881,4.301,13.383,53.506,4.595,31.705,81.0898,340.747,142.125,38.863,9.082,41.866,25.13,29.101,340.747,66.916,327.364
1,2000,83.925,273.745,4.344,11.69,46.644,4.164,29.434,74.267,313.273,132.791,29.003,7.346,39.528,25.399,28.087,313.273,57.324,301.583
1,2000,79.451,239.863,4.316,1.536,44.249,-3.061,27.668,12.6499,268.75,125.525,32.805,-2.78,28.887,19.115,19.955,268.75,55.142,267.214
1,2000,66.002,175.327,4.085,-5.361,31.554,-8.743,27.739,28.1591,192.036,109.421,1.116,-9.446,16.709,44.508,11.486,192.036,46.835,197.397
1,2000,68.444,198.772,3.706,-1.074,35.676,-11.529,21.897,44.0105,220.888,101.537,0.77,-4.78,22.116,48.834,0.1,220.888,49.604,221.962
1,2000,69.483,265.385,3.031,8.969,36.033,0.687,24.745,37.1013,300.808,104.697,15.702,5.938,35.423,33.684,0.706,300.808,49.386,291.839
1,2000,61.007,239.722,2.922,14.199,32.309,11.833,19.309,52.1242,286.14,105.088,14.089,11.277,46.418,22.363,12.164,286.14,37.925,271.941
1,2000,65.923,232.109,3.413,15.997,32.496,6.426,22.632,94.1079,282.273,113.531,9,12.584,50.164,28.343,15.225,282.273,39.451,266.276
1,2000,63.101,189.021,3.441,15.944,22.661,6.903,18.895,115.8193,236.309,110.942,8.334,12.503,47.288,18.653,21.278,236.309,29.91,220.365
1,2000,74.934,220.919,3.284,22.199,24.993,12.875,25.242,114.1073,278.425,121.73,7.667,18.915,57.506,23.336,27.6,278.425,33.142,256.226
1,2000,88.221,228.737,3.124,31.692,24.245,19.037,20.416,265.1416,298.972,133.969,0,28.568,70.235,30.056,39.859,298.972,32.238,267.28
1,2000,70.074,98.977,15.796,63.218,4.069,20.487,53.358,543.318,162.195,848.308,266.015,47.422,63.218,162.651,53.922,162.195,606.848,98.977
1,2000,67.276,58.825,2.803,11.402,26.856,5.965,22.256,66.0116,112.093,99.085,0.453,8.599,53.268,15.842,58.521,112.093,19.051,100.691
1,2000,69.432,64.797,2.797,8.103,22.021,3.286,23.371,51.6471,113.286,97.455,0.408,5.306,48.489,13.248,59.953,113.286,16.451,105.183
1,2000,72.254,68.06,2.788,6.137,26.251,0.585,17.721,97.878,122.133,102.281,0.327,3.349,54.073,15.508,61.462,122.133,18.759,115.996
1,2000,75.326,71.967,3.395,8.049,28.467,2.741,23.393,84.8484,133.158,110.624,3.47,4.654,61.191,15.203,65.994,133.158,22.022,125.109
1,2000,106.12,79.246,3.667,13.024,27.445,6.726,44.48,200.0526,148.771,142.536,3.278,9.357,69.525,17.484,72.26,148.771,24.25,135.747
1,2000,75.25,61.88,3.159,9.529,22.822,6.936,19.121,159.3882,113.075,105.648,0.085,6.37,51.195,15.638,56.159,113.075,19.928,103.546
1,2000,95.381,74.976,3.673,13.332,27.152,9.766,22.949,167.3988,138.369,123.792,0,9.659,63.393,18.32,70.685,138.369,21.95,125.037
1,2000,104.228,73.204,3.442,14.706,29.799,8.543,24.441,187.3203,137.84,134.942,0,11.264,64.636,17.184,81.16,137.84,20.905,123.134
1,2000,310.998,725.84,65.191,112.266,90.499,-17.587,122.499,0.005,913.261,842,457.761,47.075,187.421,203.066,-50.69,913.261,694.733,800.995
1,2000,243.659,667.94,62.127,103.985,103.518,5.61,112.38,0.0049,837.58,775.362,392.573,41.858,169.64,198.803,-58.433,837.58,626.361,733.595
1,2000,242.683,558.693,59.107,82.68,75.344,-53.971,105.622,0.0097,692.45,725.911,401.169,23.573,133.757,201.279,-129.123,692.45,636.48,609.77
1,2000,183.394,546.49,64.044,88.342,54.718,-36.832,23.704,0.0019,696.765,613.041,355.1,24.298,150.275,180.983,-179.488,696.765,562.646,608.423
1,2000,261.597,522.277,48.069,99.938,53.205,2.843,25.943,0.002,685.426,663.538,408.57,51.869,163.149,163.692,-183.027,685.426,599.329,585.488
1,2000,208.261,571.088,40.688,69.544,64.118,-52.336,64.692,0.005,707.337,598.774,248.781,28.856,136.249,293.041,-234.866,707.337,569.73,637.793
1,2000,9.216,20.415,0.245,0.764,4.583,-0.892,3.486,2.3196,24.094,11.806,0.396,0.519,3.679,8.366,-7.003,24.094,8.762,23.33
1,2000,10.064,23.766,0.281,-0.723,5.263,-1.671,4.202,1.3707,27.101,12.682,0.693,-1.004,3.335,10.616,-8.674,27.101,11.309,27.824
1,2000,31.948,49.737,2.723,12.966,14.04,6.538,9.322,57,74.678,54.894,8.565,10.243,24.941,7.213,32.246,74.678,21.494,61.712
1,2000,38.068,59.461,2.73,14.946,17.102,7.055,13.506,47.7356,88.192,84.857,28.54,12.216,28.731,11.771,37.658,88.192,46.321,73.246
1,2000,37.541,56.322,4.461,11.939,18.591,3.913,10.814,43.5843,82.825,81.896,25.014,7.478,26.503,9.91,39.217,82.825,41.84,70.886
1,2000,36.007,57.072,3.566,9.948,16.535,3.292,10.825,40.061,81.337,76.133,18.921,6.382,24.265,10.407,37.019,81.337,38.23,71.389
1,2000,34.965,63.1,3.619,10.103,16.926,3.362,11.037,56.5542,88.307,74.617,15.815,6.484,25.207,10.071,39.843,88.307,34.109,78.204
1,2000,40.424,71.538,3.462,12.11,20.478,4.758,12.528,72.7,100.13,78.072,11.805,8.648,28.592,13.733,42.889,100.13,34.255,88.02
1,2000,45.045,80.915,3.46,11.416,20.768,4.367,14.825,71.0333,109.107,81.622,12.384,7.956,28.192,13.823,45.132,109.107,35.45,97.691
1,2000,59.326,100.134,3.746,19.541,28.043,9.659,24.859,106.5312,138.465,103.485,17.507,15.795,38.331,23.78,53.072,138.465,49.094,118.924
1,2000,63.253,115.973,4.37,20.299,30.49,10.081,20.423,106.5554,156.281,108.352,14.383,15.929,40.308,16.224,65.611,156.281,37.535,135.982
1,2000,61.692,106.287,4.128,11.158,30.796,4.505,18.335,51.299,135.878,106.017,11.428,7.03,29.591,12.948,55.641,135.878,43.452,124.72
1,2000,59.761,87.927,4.103,7.682,24.52,1.036,15.326,81.453,112.665,100.872,4.286,3.579,24.738,15.481,58.736,112.665,34.275,104.983
1,2000,60.633,99.515,3.943,12.454,28.189,5.543,16.425,109.9203,130.13,102.353,3.75,8.511,30.615,12.372,61.433,130.13,32.309,117.676
1,2000,65.416,111.797,3.707,12.42,29.793,5.505,19.281,124.28,142.856,106.7,3.036,8.713,31.059,16.186,59.764,142.856,37.542,130.436
1,2000,71.824,120.716,3.44,16.992,29.384,8.626,19.528,98.4004,157.509,115.854,6.071,13.552,36.793,14.904,62.103,157.509,44.272,140.517
1,2000,70.994,108.485,3.825,14.212,30.658,6.902,16.285,99.0542,142.458,113.858,4.285,10.387,33.973,13.615,71.989,142.458,32.353,128.246
1,2000,71.291,104.853,3.486,15.204,34.402,7.661,17.444,106.5851,140.825,121.271,3.214,11.718,35.972,13.446,65.149,140.825,46.296,125.621
1,2000,75.268,108.266,3.921,13.948,36.842,5.727,17.503,117.4624,144.568,121.739,1.786,10.027,36.302,15.163,69.514,144.568,42.334,130.62
1,2000,77.697,99.5,3.815,14.951,34.031,7.785,18.136,130.7504,137.608,124.198,0.893,11.136,38.108,12.866,72.427,137.608,41.73,122.657
1,2000,100.066,148.282,4.719,19.047,47.269,5.045,27.12,163.7775,204.24,176.458,28.675,14.328,55.958,31.315,76.536,204.24,89.527,185.193
1,2000,101.19,169.769,5.781,23.64,52.773,14.506,31.419,150.6656,234.275,181.248,26.35,17.859,64.506,30.148,87.042,234.275,84.379,210.635
1,2000,323.807,665.422,81.373,194.812,74.555,55.093,135.409,1557.3604,978.702,2019.757,569.252,113.439,313.28,286.771,483.633,978.702,1238.673,783.89
0,2000,5444,6731,918,3372,1519,1392,2537,20565.3913,14089,14370,936,2454,7358,5769,6850,14089,10360,10717
0,2000,5491,7105,889,3142,1718,1407,2653,11437.8469,13994,14212,1166,2253,6889,6215,7387,13994,10691,10852
0,2000,4683,7749,919,2152,1137,76,2337,8562.0699,13234,13362,1666,1233,5485,5354,6834,13234,10384,11082
0,2000,4534,7391,818,2184,1062,770,2234,10019.0923,12835,13369,1164,1366,5444,5377,6840,12835,10522,10651
0,2000,5455,8102,858,1876,1075,265,2389,7356.5343,13317,14818,2302,1018,5215,5307,7296,13317,11509,11441
0,2000,5648,8311,1031,1866,1158,556,2544,9245.9783,13517,14737,1852,835,5206,4990,7832,13517,10901,11651
0,2000,5781,8783,1406,2000,1140,-1362,2760,6721.0416,14268,14921,2764,594,5485,5489,5935,14268,12934,12268
0,2000,5557,8278,1331,1895,1202,-601,2669,7413.1914,13274,14320,2714,564,4996,4971,5332,13274,12911,11379
0,2000,6053,6988,678,1014,943,676,1939,6298.56,10301,13659,1289,336,3313,4446,6926,10301,10630,9287
0,2000,5004,6773,494,537,948,-442,1716,1764.552,9416,9179,1252,43,2643,3462,5130,9416,8218,8879
0,2000,4303,5396,405,545,679,-210,1395,1133.6228,7606,7691,1129,140,2210,2896,3916,7606,7724,7061
0,2000,3799,4846,372,743,696,-687,1259,1441.2986,7187,6239,1195,371,2341,2833,2834,7187,7314,6444
0,2000,2703,4839,284,-250,607,-764,1103,176.2613,6022,4678,1363,-534,1183,2150,1405,6022,7028,6272
1,2000,2782,5715,326,1055,965,617,1267,5374.25,8402,8437,1915,729,2687,2649,1584,8402,5813,7347
1,2000,2571,5630,462,1163,872,453,1219,5135.3063,8309,8180,2447,701,2679,2107,1143,8309,5770,7146
1,2000,2387,5054,449,915,681,169,1070,5171.495,7299,7646,2252,466,2245,1669,1148,7299,5171,6384
1,2000,2457,4896,376,955,698,281,1032,5514.566,7209,7138,1887,579,2313,1734,904,7209,4836,6254
1,2000,3093,5503,394,1021,721,386,1190,8260.47,8061,8223,1651,627,2558,2126,1231,8061,5106,7040
1,2000,3182,6682,400,1287,966,648,1612,11092.788,9817,9075,1734,887,3135,2262,1574,9817,5469,8530
1,2000,3578,7603,409,1468,1099,805,1785,9962.865,11115,10218,1830,1059,3512,2968,1727,11115,6440,9647
1,2000,4408,8616,434,1487,1293,950,1928,10992.982,12370,11417,1774,1053,3754,3407,1947,12370,7311,10883
1,2000,4767,8913,469,1646,1483,994,2208,14154.7,13033,13430,2432,1177,4120,3659,2834,13033,8258,11387
1,2000,4795,10599,592,1847,1554,1058,2295,8202.15,15376,16655,3190,1255,4777,3745,2379,15376,10338,13529
1,2000,4524,8209,573,1017,1326,383,1899,10573.644,11873,16282,3349,444,3664,2689,2758,11873,9464,10856
1,2000,5506,9082,551,1722,1564,929,2239,17251.6245,13715,17252,3382,1171,4633,3233,3107,13715,9849,11993
1,2000,5826,10705,556,2189,1701,1350,2444,14556.432,16049,17873,3366,1633,5344,3637,3139,16049,10381,13860
1,2000,7844,10850,598,2128,2349,1217,3510,25502.526,16311,35848,9762,1530,5461,5431,3815,16311,20720,14183
1,2000,8731,14416,953,3137,2382,1861,3648,36164.612,22046,35491,8969,2184,7630,4914,5306,22046,18628,18909
1,2000,8100,14701,945,3419,2428,1793,3667,31798.484,22552,33529,8024,2474,7851,5355,4179,22552,17690,19133
1,2000,6616,13407,885,3232,2323,1979,3479,23875.952,20855,31031,7781,2347,7448,4625,3483,20855,15800,17623
1,2000,6941,12521,878,3069,2254,1922,3560,30150.246,19747,30419,6711,2191,7226,5485,3050,19747,15478,16678
1,2000,8337,12897,859,3362,2620,2985,3943,34756.499,20404,32623,7167,2503,7507,5075,5265,20404,15333,17042
1,2000,7590,13670,841,3807,2785,2145,3952,29084.376,21609,31092,6768,2966,7939,5154,4016,21609,14950,17802
1,2000,61.21,154.294,54.941,39.874,37.204,-37.272,2.942,166.9708,210.351,339.862,42.919,-15.067,56.057,57.24,-612.242,210.351,238.761,170.477
1,2000,72.951,194.501,50.664,70.489,39.443,18.561,3.022,52.7276,280.976,295.845,6.032,19.825,86.475,68.004,-596.558,280.976,179.06,210.487
1,2000,51.137,189.213,42.101,39.382,29.506,-5.678,3.645,74.5217,237.684,260.804,6.714,-2.719,48.471,49.571,-763.97,237.684,153.978,198.302
1,2000,577.321,827.666,109.946,398.397,176.369,175.786,299.751,5063.401,2080.012,1585.946,169.014,288.451,1252.346,470.674,697.238,2080.012,823.93,1681.615
1,2000,600.568,904.886,119.072,441.323,168.22,206.127,326.937,5491.7657,2264.313,1714.011,234.377,322.251,1359.427,532.034,810.884,2264.313,957.004,1822.99
1,2000,929.583,962.177,128.02,446.457,279.785,188.17,514.074,5147.975,2354.723,2525,512.28,318.437,1392.546,827.952,925.426,2354.723,1644.648,1908.266
1,2000,1015.937,1483.78,194.84,636.714,291.506,209.77,553.154,6432.03,3403.585,2878.429,539.743,441.874,1919.805,866.35,1083.555,3403.585,1778.678,2766.871
1,2000,1150.34,1622.566,222.712,705.702,309.959,277.348,626.002,7045.5033,3761.819,3228.918,604.441,482.99,2139.253,851.942,1363.977,3761.819,1933.492,3056.117
1,2000,1279.066,1784.004,247.382,785.865,338.603,310.488,738.266,9047.4505,4184.933,3716.174,645.445,538.483,2400.929,939.547,1658.117,4184.933,2153.655,3399.068
1,2000,1421.666,2002.619,246.212,788.632,325.574,319.481,743.52,9217.7666,4534.832,3796.628,519.374,542.42,2532.213,1119.357,1728.965,4534.832,2147.418,3746.2
1,2000,1853.557,2147.489,268.569,883.011,364.886,368.615,867.541,11360.4324,4895.814,4419.365,557.058,614.442,2748.325,1502.73,1886.76,4895.814,2739.135,4012.803
1,2000,1717.3,2400.6,291.1,978.1,450.8,427.2,974,12639.9083,5469.6,4722.8,599.9,687,3069,1518.3,2361.5,5469.6,2787.1,4491.5
1,2000,1691.1,2806.9,334.7,1073.1,467.2,448.1,971,8301.727,6137.5,4756.9,799.3,738.4,3330.6,1441.9,2257.9,6137.5,3177.9,5064.4
1,2000,1814.2,2633.4,332,1093,493.4,417.3,1016.1,10547.4051,5900.6,5020.9,868.8,761,3267.2,1250.2,2665.2,5900.6,3011.3,4807.6
1,2000,1869.9,2666.8,347,1161.3,447.6,530.3,999.6,11723.3055,6089.7,4872.2,656.4,814.3,3422.9,1324.8,3007.2,6089.7,2739.2,4928.4
1,2000,5396,3073.7,393,1316.3,1069.6,462.5,2095.3,16879.0169,6828.1,18240.8,6613.2,923.3,3754.4,3166.3,3215,6828.1,12499.7,5511.8
1,2000,4892,5684.6,705,2233.9,1088.1,703.6,2225.1,21190.5118,11838.7,17572.3,5736.1,1528.9,6154.1,3052.7,3560.9,11838.7,11412.2,9604.8
1,2000,4698.4,6389.9,807,2582.1,1321.9,967.8,2568,31399.3465,13253.4,19636.5,6043.5,1775.1,6863.5,3488.7,4393.8,13253.4,12227.1,10671.3
1,2000,4871.1,6801.8,863,2901.1,1466.9,1202.8,2626.7,31340.6356,14280.5,19466.7,4864,2038.1,7478.7,4386.6,4603.2,14280.5,12084.6,11379.4
1,2000,4447.5,6291.4,851.5,2908.2,1388.2,1002.1,2527.8,33852.8198,13545.1,18641.7,4260.2,2056.7,7253.7,4764.4,4737,13545.1,11661.3,10636.9
1,2000,4279.4,5981.9,851,2871.5,1319.4,1229.6,2446.2,34207.7265,13152.8,18330.2,6145.7,2020.5,7170.9,3019.4,5262.1,13152.8,11359.3,10281.3
1,2000,4596.4,6467.8,893.3,2953.4,1445.9,1508.4,2703.3,38821.3601,13838.3,19962.4,6758.3,2060.1,7370.5,3431.8,6403.1,13838.3,12273.7,10884.9
1,2000,4677.7,7678.3,938.3,3021.3,1546.4,1429.1,2806.7,42394.6579,14668.2,20074.5,6301.6,2083,6989.9,3685.6,7147.8,14668.2,12020.9,11646.9
1,2000,79.283,69.765,2.572,11.821,12.188,2.02,32.818,39.715,97.936,124.491,34.571,9.249,28.171,44.173,35.412,97.936,84.25,86.115
1,2000,118.731,143.772,7.74,28.474,24.914,1.321,69.023,98.8683,206.822,214.254,44.044,20.734,63.05,81.179,34.742,206.822,148.436,178.348
1,2000,169.739,180.047,9.686,37.151,22.937,14.952,83.407,448.0101,259.961,285.63,0,27.465,79.914,64.562,33.514,259.961,111.132,222.81
1,2000,299.215,229.585,11.265,43.215,32.406,10.629,100.594,357.3329,328.876,481.574,137.8,31.95,99.291,94.833,21.833,328.876,313.301,285.661
1,2000,265.216,321.179,17.08,59.039,34.733,14.809,134.303,429.2305,460.667,494.696,137.8,41.959,139.488,92.938,39.427,460.667,304.364,401.628
1,2000,321.302,378.085,15.976,67.677,52.867,29.068,161.012,566.928,536.173,546.689,137.8,51.701,158.088,94.594,53.164,536.173,334.761,468.496
1,2000,374.343,474.918,15.699,70.521,56.567,26.269,196.29,492.5732,648.482,687.399,206.25,54.822,173.564,129.481,72.891,648.482,447.506,577.961
1,2000,372.717,547.861,12.425,43.498,56.255,11.577,265.298,456.8288,715.197,949.822,215.783,31.073,167.336,375.997,92.125,715.197,674.906,671.699
1,2000,29.783,32.253,4.296,3.873,22.805,-3.546,4.738,33.1223,48.676,48.713,0,-0.423,16.423,16.72,4.387,48.676,18.626,44.803
1,2000,23.228,23.467,3.919,7.904,13.014,3.389,7.359,28.6234,40.876,39.235,0,3.985,17.409,5.307,7.776,40.876,5.546,32.972
1,2000,14.304,22.09,2.645,-4.231,9.437,-7.139,4.521,28.188,28.736,27.772,0,-6.876,6.646,3.913,0.552,28.736,4,32.967
1,2000,19.084,18.974,1.902,4.893,10.378,2.959,2.152,24.3381,31.961,30.939,0,2.991,12.987,4.093,3.511,31.961,4.154,27.068
1,2000,26.608,18.989,1.431,4.449,13.795,7.546,3.103,33.9915,30.535,40.123,0,3.018,11.546,5.485,11.057,30.535,5.485,26.086
1,2000,10.957,6.685,0.299,2.041,8.364,1.079,2.02,14.0636,16.851,12.34,0,1.742,10.166,3.368,7.259,16.851,3.368,14.81
1,2000,11.376,7.228,0.06,1.897,9.212,1.09,1.551,13.1996,17.597,12.472,0,1.837,10.369,3.232,8.27,17.597,3.256,15.7
1,2000,11.578,8.001,0.121,2.504,8.292,1.531,2.04,26.0278,20.554,14.17,0,2.383,12.553,4.041,9.648,20.554,4.055,18.05
1,2000,15.219,9.425,0.166,3.355,11.414,2.038,2.151,37.323,24.88,17.562,0,3.189,15.455,5.845,11.457,24.88,5.845,21.525
1,2000,16.413,10.407,0.168,3.917,13.795,2.373,2.18,42.8769,30.362,19.087,0,3.749,19.955,4.869,13.435,30.362,4.869,26.445
1,2000,14.758,11.212,0.126,3.983,11.75,2.406,2.496,38.8544,31.651,17.981,0,3.857,20.439,5.849,14.215,31.651,5.849,27.668
1,2000,15.689,11.513,0.138,3.942,12.159,2.398,2.946,30.2197,31.789,18.644,0,3.804,20.276,5.305,15.301,31.789,5.305,27.847
1,2000,16.708,11.131,0.144,3.643,12.389,2.407,2.852,28.7786,31.403,19.702,0,3.499,20.272,4.041,17.708,31.403,4.041,27.76
1,2000,17.18,10.611,0.139,3.693,11.819,2.324,2.612,21.1299,30.52,20.065,0,3.554,19.909,3.268,19.207,30.52,3.268,26.827
1,2000,16.984,10.442,0.14,3.104,10.303,1.913,3.253,13.74,29.398,19.941,0.15,2.964,18.956,3.896,18.063,29.398,4.046,26.294
1,2000,16.321,10.401,0.137,3.064,11.285,1.914,3.314,23.7107,28.67,19.36,0.075,2.927,18.269,3.863,17.392,28.67,3.938,25.606
1,2000,15.758,10.16,0.125,2.057,10.01,1.168,3.076,25.389,27.244,18.705,0,1.932,17.084,4.047,16.575,27.244,4.047,25.187
1,2000,14.846,10.431,0.118,2.304,9.854,1.421,3.575,19.4085,26.273,18.011,0,2.186,15.842,3.794,16.125,26.273,3.794,23.969
1,2000,14.662,10.38,0.114,1.342,9.725,0.803,3.648,15.4875,25.487,17.901,0,1.228,15.107,4.449,15.195,25.487,4.449,24.145
1,2000,14.072,10.408,0.115,1.367,9.87,0.358,3.001,14.8976,26.097,16.758,0,1.252,15.689,4.176,14.28,26.097,4.176,24.73
1,2000,15.266,12.635,0.129,1.516,11.181,0.859,3.077,17.3478,32.548,18.013,0,1.387,19.913,5.685,13.857,32.548,5.685,31.032
1,2000,22.503,20.219,0.275,3.588,17.48,2.119,2.513,46.0971,63.618,49.695,17.687,3.313,43.399,18.778,14.558,63.618,36.465,60.03
1,2000,39.031,27.535,1.079,6.107,34.253,2.861,2.917,39.0595,106.629,66.319,20.666,5.028,79.094,30.097,16.318,106.629,51.102,100.522
1,2000,33.298,29.68,1.251,8.62,26.619,5.215,2.814,79.1587,111.966,61.621,19.825,7.369,82.286,21.151,21.533,111.966,41.219,103.346
1,2000,41.507,37.608,1.456,10.008,33.445,6.678,3.259,65.9698,118.811,69.266,18.83,8.552,81.203,23.524,25.756,118.811,43.335,108.803
1,2000,134.065,322.199,90.934,248.27,25.963,40.473,62.036,559.3223,570.469,1625.891,811.607,157.336,248.27,116.008,146.754,570.469,1204.633,322.199
1,2000,147.734,444.674,87.001,256.975,24.845,58.392,86.647,675.8136,701.649,1616.544,740.223,169.974,256.975,146.974,203.709,701.649,1204.51,444.674
1,2000,203.212,512.641,89.462,257.064,24.356,63.659,75.025,724.8695,769.705,1644.439,619.365,167.602,257.064,167.761,264.486,769.705,1194.246,512.641
1,2000,213.184,489.896,89.582,200.189,24.713,28.967,66.818,543.466,690.085,1646.989,614.375,110.607,200.189,155.708,278.879,690.085,1190.347,489.896
1,2000,202.173,479.43,87.621,184.932,25.321,59.957,66.589,633.017,664.362,1596.614,608.722,97.311,184.932,102.027,341.326,664.362,1100.846,479.43
1,2000,177.621,521.634,93.372,186.994,25.193,35.171,70.71,895.862,708.628,1581.355,379.636,93.622,186.994,303.07,375.557,708.628,1049.208,521.634
1,2000,211.566,613.562,82.468,190.351,28.553,35.522,76.006,1010.2777,803.913,1665.449,611.018,107.883,190.351,113.525,391.465,803.913,1109.01,613.562
1,2000,213.796,632.447,68.446,184.008,31.39,67.45,86.73,1118.1931,816.455,1714.654,616.13,115.562,184.008,111.058,470.766,816.455,1134.979,632.447
1,2000,201.605,679.709,69.397,197.718,34.234,74.753,84.578,1151.4171,877.427,1853.888,655.111,128.321,197.718,126.017,579.241,877.427,1187.429,679.709
1,2000,285.628,817.623,75.571,221.307,40.153,77.621,96.507,811.9516,1038.93,2069.083,809.718,145.736,221.307,144.809,613.958,1038.93,1374.854,817.623
1,2000,251.567,619.885,74.946,208.111,37.935,66.933,70.382,890.799,827.996,2226.152,804.975,133.165,208.111,171.776,660.368,827.996,1503.423,619.885
1,2000,230.018,627.278,81.011,249.973,36.132,100.603,71.685,1171.9796,877.251,2364.766,849.745,168.962,249.973,130.953,777.681,877.251,1554.391,627.278
1,2000,154.739,645.879,81.331,268.234,40.222,103.539,76.348,1378.7759,914.113,2396.851,816.497,186.903,268.234,185.232,809.669,914.113,1636.6,645.879
1,2000,246.234,605.667,78.556,247.214,42.358,90.846,62.9,1277.2935,852.881,2669.05,999.535,168.658,247.214,151.749,873.047,852.881,1844.051,605.667
1,2000,178.791,645.101,79.626,245.261,45.942,88.583,65.35,1409.5261,890.362,2786.288,999.62,165.635,245.261,137.522,988.277,890.362,1842.455,645.101
1,2000,193.981,683.02,83.342,234.505,45.889,91.428,71.165,1611.6939,917.525,3059.301,1134.179,151.163,234.505,175.009,1024.536,917.525,2075.047,683.02
1,2000,154.665,613.854,89.824,236.015,48.697,81.918,66.326,1552.5125,849.869,3233.852,1134.284,146.191,236.015,277.064,1053.482,849.869,2217.314,613.854
1,2000,164.199,607.758,84.317,279.178,47.216,96.768,88.452,1877.7165,886.936,3376.278,1195.513,194.861,279.178,303.409,1107.445,886.936,2301.882,607.758
1,2000,156.792,627.7,90.843,289.097,50.91,98.261,88.585,2238.9629,916.797,3484.363,1195.988,198.254,289.097,316.225,1170.725,916.797,2342.198,627.7
1,2000,173.534,634.992,96.382,268.611,55.432,84.315,77.855,2033.2728,903.603,3628.502,1285.98,172.229,268.611,313.255,1188.687,903.603,2464.399,634.992
1,2000,2911,10008,609,573,74,-230,1662,8911.1948,10581,16657,5548,-36,573,3702,1137,10581,12342,10008
1,2000,10076,20030,589,1920,167,677,4331,16816.1891,21950,27445,6574,1331,1920,10467,1488,21950,21545,20030
1,2000,12659,55283,1359,2192,825,93,6881,23676.0884,57475,48171,14109,833,2192,13565,5059,57475,35727,55283
1,2000,11924,10861,1405,1333,888,-1467,6577,4172.9933,12194,46224,16307,-72,1333,10350,2413,12194,34427,10861
1,2000,8922,4741,1207,1970,184,-1876,2492,5177.7344,6711,37084,20275,763,1970,7074,-1774,6711,32163,4741
